Testament,Book,Chapter,Verse,Content
"New","40","4","3","Ndin andidomo adibịne anye ate, “Adieke afo adooho Ayịn Abasi bo mme itiad ami ekappa uyo.”"
"New","40","4","4","Yisọs abọọrọ ate, “Emaewet ete, ‘Idiidooho uyo ikpọọñ ke awo adidat idu uwem, ado adu ato afịd ikọ a-atooho Abasi inua.’ ”"
"New","40","4","5","Ndin setan aben anye aka adisana abio anyʌñ anam anye ada ke itie se ikoñ ikan ke tembịd,"
"New","40","4","6","anyʌñ abo anye, “Adieke Afo adooho Ayịn Abasi, tamma duọ ke isọñ. Sia ewet ebo: “ ‘Abasi ayaanọ mme enyere amọ usọk fiin, ndin ammọ eyauben fiin ke ubọk ammọ, mbaak afo udutuak ukod mfo ke itiad.’ ”"
"New","40","4","7","Yisọs abọọrọ anye ate, “Enyʌñ ewet ñko ete, ‘Kuudomo Abọọñ Abasi mfo.’ ”"
"New","40","4","8","Setan amaana aben anye aka ata ñkoñ-ñkoñ abod anyʌñ awọt anye afịd-afịd abio mme ndidem ke afịd ederimbod ye akwa uyai ammọ."
"New","40","4","9","Anye anyʌñ abo Yisọs ate, “Afịd ami, nyaakappa unọ, adieke atọọñọke edọñ anyʌñ amkpono miin.”"
"New","40","4","10","Yisọs abọọrọ anye ate, “Dakka ñkpọñ miin Setan! Sia ewet ete: ‘Kpono Abọọñ Abasi mfo nyʌñ nam ñkpọ nọ anye ikpọọñ-ikpọọñ.’ ”"
"New","40","4","11","Akem setan akpọñ anye ndin mme enyere emaedi edise ñkpọ ebaña anye."
"New","40","4","12","Ke ini Yisọs akoppo ate ke esịn Yọọn ke ufọk ñkpakọb, anye atịmme anyọñ Kadidi."
"New","40","4","13","Anye ikidʌññọ ke Nasared, ado akappa akedʌñ ke Kapanọm, abio keed a-akpereke ibiok Kadidi ke ubeñ Sebudọn mme Naftadi."
"New","40","4","14","Ke ntom se brọfed Aisaya aketañ amaasu:"
"New","40","4","15","“Isọñ Sebudọn ye isọñ Naftadi, ke usʌñ e-esañake eka akpa mmọọñ ke edem inyañ Yọdan, Kadidi mme Yentaid."
"New","40","4","16","Mme awo e-edʌññọ ke akịm eyaakịt akwa unwana. Mbio se idʌñ ke isọñ akịm ñkpa, unwana ayamma anọ ammọ.”"
"New","40","4","17","Tọọñọ ke ini ado Yisọs atọọñọ akwọrọ ate, “Ikappa esịd sia abio ubọọñ Abasi akpere.”"
"New","40","4","18","Naña Yisọs akeasañake ke mben Akpa Inyañ Kadidi, anye amaakịt nditọeka iba, Saimọn e-ekoodo Bita, ye ayịneka amọ Andru. Ammọ ekeduọk iyịre ammọ ke ibiok, sia ammọ ekedo mme akọiyak."
"New","40","4","19","Ndin anye abo ammọ ate, “Iñkeene miin, ndin ami nyainam ndufo edo mme akọawo.”"
"New","40","4","20","Ini keed ammọ ekpọñ iyịre ammọ enyʌñ ekeene anye."
"New","40","4","21","Ke anye amaakekpọñ do, anye akịt nditọeka iba mfen, Yemsi, ayịn Sebidi, ye ayịneka amọ, Yọọn. Ammọ ekeba ye ete ammọ ke ubom, esʌk ediọñ iyịre. Ndin Yisọs akood ammọ."
"New","40","4","22","Ini keed ammọ ñkọ ekpọñ ubom ye ete ammọ ekeene anye."
"New","40","4","23","Do ndin Yisọs amaasaña ke afịd Kadidi akpeeb ñkpọ ke mme itie ubọñ akam, akwọrọ eti etob abio ubọọñ Abasi, anyʌñ akọk mme nsio-nsio udọñọ ye una nsọñidem mme awo do."
"New","40","4","24","Etob amọ amaasuana ke afịd Siria ndin mme awo emaekoono afịd mbon e-ekedọñọke nsio-nsio udọñọ, akpọsọñ mbiak idem, udọñọ idaad, nsʌkkọ ye akpaubeñ esọk anye, anye anyʌñ akọk ammọ."
"New","40","4","25","Mme ekamba atu awo e-eketooho Kadidi, Dekapodis, Yerusedem, Yudia ye edem inyañ Yọdan emaekeene anye."
"New","40","5","1","Ke ini Yisọs amaakekịt umiañ atu awo, anye amaadọọk aka aketie ke anyọñ abod. Mme mbed amọ emaenyʌñ eka ebịne anye,"
"New","40","5","2","ndin anye amaatọọñọ adikpeeb ammọ ñkpọ. Anye abo:"
"New","40","5","3","“Afọfọn anọ mbon e-eweeneke ke sịbidịd, sia abio ubọọñ Abasi anieeghe ammọ."
"New","40","5","4","Afọfọn anọ mbon e-etuaaha ayịd, sia eyaaedọñ ammọ esịd."
"New","40","5","5","Afọfọn anọ mme anie ifure-ifure ido, sia ammọ eyaedat ederimbod enie."
"New","40","5","6","Afọfọn anọ mme andikop biọñ ye nsaditọñ etiido, sia ammọ eyaenie uyʌkkọ."
"New","40","5","7","Afọfọn anọ mme anditua awo mbọm sia eyaetua ammọ mbọm."
"New","40","5","8","Afọfọn anọ mbon e-esịd asanake, sia ammọ eyaekịt Abasi."
"New","40","5","9","Afọfọn anọ mme anam emem, sia eyaekood ammọ nditọ Abasi."
"New","40","5","10","Afọfọn anọ mme mbon e-ebọọhọ ndutʌkkọ ke ntak etiido, sia abio ubọọñ Abasi anieeghe ammọ."
"New","40","5","11","“Afọfọn inọ ndufo ke ini ebọọhọ nsue, ndutʌkkọ ye ndiọi ikọ ke nsu, ke ntak mmi."
"New","40","5","12","Inem esịd, inyʌñ idaara, sia utịb ndufo ayaakpon ke abio ubọọñ Abasi, kpasʌk ntom ke ekekọbọ mme brọfed ke esed."
"New","40","5","13","“Ndufo edo inʌñ ederimbod. Ado adieke inʌñ mmiinemme aba, ediinam die nọ anye amaana anie inem? Ifọnnọ ke baaba usʌñ nte keed aba, ana etop anye eduọk, efiik ke ukod."
"New","40","5","14","“Ndufo edo unwana ederimbod. Abio e-ebọppọ ke anyọñ abod ikemeke idịbe."
"New","40","5","15","Awo isidomoke utuenikañ iben usan ifʌk, ado aben anye adot ke anyọñ nọ anye ayamma anọ afịd awo ke ufọk."
"New","40","5","16","Ke ukem usʌñ ami ana unwana ndufo ayamma ke iso mme awo, nọ ammọ ekịt nti utom ndufo enyʌñ etooro Ete ndufo ke anyọñ."
"New","40","5","17","“Ikiikere ke ami ñkedi ma ndibiad Ibed me se mme Brọfed ekekpeeb. Ñkediighe adibabiad, ñkedi adinam nọ ammọ esu."
"New","40","5","18","Ke akpanikọ ke ami idọkkọ ndufo, tutu anyọñ ye isọñ eboiyo efep, ndomo ntọi keed, ndomo ata etək ntọi ikọ keed idiiwuọhọ ifep ke Ibed ami tutu anye anam uduak a-akenaaha nte anye anam."
"New","40","5","19","Ke ntodo, awo ake adodo ake adibiad ñkpọkọm ata andisịb ñkan ke atu mme ibed ami me adinam nọ mme awo mfen ekeene ebiad mme ibed ami, eyaedat awo ado nte ata usuuhọ ñkan ke abio ubọọñ Abasi. Ado awo a-anịmme mme ibed ami anyʌñ akpeeb mme awo mfen abaña ammọ eyaedịppe anye itie ke abio ubọọñ Abasi."
"New","40","5","20","Ndin mmidọkkọ ndufo mbo ke ibọhọke nti uwem ndufo ekpon ekan ake mme Farisi ye mme akpeeb ibed, ndufo idiikemeke-keme idʌk abio ubọọñ Abasi."
"New","40","5","21","“Ndufo emekop naña eketañ enọ mme eteete ñnyịn ebo, ‘Ikiiwot awo, ñko ke awo a-awotto awo ana abọọrọ mbịme ke esob.’"
"New","40","5","22","Ado ami idọkkọ ndufo mbo ke awo ba keed a-ayatta esịd ye ayịneka amọ ayaabọọrọ mbịme ke esob ikpaisọñ. Ñko awo a-adiidat ayịneka nte ‘Useme,’ ayaabọọrọ mbịme ke esob ikpaisọñ. Ndin awo a-akoodo anye ‘Ntʌn,’ ayaadʌk ke nsi-nsi ikañ."
"New","40","5","23","“Ke ntodo, akpedo idaha afo adatta ñkpọ uwa ekọọm adi ke itie uwa, afo atoiyo abo ke ayịnuka amaanie utọk ye afo,"
"New","40","5","24","kpọñ uwa ekọọm mfo do ke itie uwa, kaa kenam emem ye anye, mbemiso afo atịmme adi adinọ enọ mfo."
"New","40","5","25","“Nam emem ye awo usua mfo ke usọp mbemiso anye uben fiin awuọ esob. Nam idaha afo asʌkkọ aba ye anye ke usʌñ, mbaak awo usua mfo adukappa fiin anọ abiireikpe, ndin abiireikpe adukappa fiin anọ etubom, ndin eyatop fiin esịn ke ñkpakọb."
"New","40","5","26","Ntañ akpanikọ inọ ndufo, awo idiiyakka afo awuọ tutu afo akpe afịd akʌk ama."
"New","40","5","27","“Ndufo emekop ke emaebo, ‘Kuusịn efịbe.’"
"New","40","5","28","Ado ami mbo ke awo a-aseeghe awonwaan ke idiọọk usʌñ akap asesịn efịbe ke esịd amọ."
"New","40","5","29","Anyen udom mfo akpedo ñkpọiduọ unọ fiin, kịm anye sio duọọk. Afọn afo adinana ndido idem mfo keed, ñkan afịd idem mfo aditak ke nsi-nsi ikañ."
"New","40","5","30","Ñko ubọk udom mfo akpedo ñkpọiduọ unọ fiin, kpịkke anye top duọọk; sia afọn afo adinana ndido idem mfo keed ñkan afịd idem mfo aditak ke ikañ nsi-nsi."
"New","40","5","31","“Emaedadak ibo ke awo ake adodo a-asịnne anwaan amọ ana anọ anye ñwed usio ndọ."
"New","40","5","32","Ado ami ibo ndufo ke awo ake adodo a-asịnne anwaan amọ, ibọhọke ke ntak efịbe, anam anye ado asaña esien; ñko awo a-adọọhọ awonwaan e-emaaekesio ndọ asịn efịbe."
"New","40","5","33","“Ndufo emekop ñko ke emaebo mme ete ñnyịn ke esed, ‘Ikiibiad enwọñọ ndufo, ana enịm enwọñọ a-ndufo enamma ye Abọọñ.’  "
"New","40","5","34","Ado ami ibo ndufo, ikiinwọnwọñọ unwọñọ ntekeed idian abio Abasi sia ado ebekpo Abasi,"
"New","40","5","35","me ederimbod, sia adooho itie udodukod Abasi, me abio Yerusedem, sia adooho abio akwa adidem."
"New","40","5","36","Ikiita unwọñọ ke iwuod ndufo ñko, sia afo unieeghe adudu adinam ided mfo akappa ado afia me abubịd."
"New","40","5","37","Ke ntodo yak ‘Ih’ mfo ado ‘Ih,’ yak ‘Iyo-o’ mfo ado ‘Iyo-o’; akpekan ado, se afo atañ ato setan."
"New","40","5","38","“Ndufo emekop ke emaebo ‘Anyen aka ke anyen, eded anyʌñ aka ke eded.’  "
"New","40","5","39","Ado Ami ibo ndufo ikiisio idiọọk awo usieene idiọọk. Utu ke ado, awo akpumia ke mfʌk udom, kanna edem mfʌk uko nọ anye umia ñko."
"New","40","5","40","Awo akpeyem aduben ñka esob ke ntak afọñ adahaidem, nọ anye afọñidem mfo ñko."
"New","40","5","41","Awo akpukpak nọ asaña itiad keed ye anye, kappa saña itiad iba."
"New","40","5","42","Awo ake adodo u-ubeeñeke ñkpọ, kuutre adinọ; ñko awo a-ayemme ewuọọd, kuutre adiwuọọd."
"New","40","5","43","“Ndufo emekop naña ekesibo, ‘Ma mbọhọidʌñ’ mfo nyʌñ sua awo usua mfo."
"New","40","5","44","Ado ami ibo ndufo ima mme asua ndufo inyʌñ ibọñ akam inọ mme mbon i-inọọhọ ndufo ndutʌkkọ;"
"New","40","5","45","nọ ndufo edo nditọ Ete ndufo abaaha ke anyọñ, sia unwana utịn amọ ayaayamma anọ nti ye ndiọi awo, anyʌñ anọ nti ye ndiọi awo edịm ukem-ukem."
"New","40","5","46","Adieke ndufo emaaha mbon i-imaaha ndufo ikpọọñ, nso-o udod ke ediibọ? Ñkọm mme ọbrọbʌd mbon ubọ taksi enyʌñ esinam ntom."
"New","40","5","47","Ndufo ekpekọọm nditọeka ndufo ikpọọñ, nso-o ke ndufo enam ekan mbio mfen? Nte mbio a-ammiimaaha Abasi inamma ntodo ñko? Ñkọm mbio a-mmiidiọọñọke abasi enyʌñ esinam ntodo."
"New","40","5","48","Ana ndufo efọn ema, kpa nte Ete ndufo ke anyọñ afọnnọ ama."
"New","40","6","1","“Ikpeme idem ndufo, ikiinañña nti ñkpọ ndufo ibo mme awo ekịt. Ikpinam ntom, ndufo idiibọọhọ Ete utịb ke abio ubọọñ amọ."
