Testament,Book,Chapter,Verse,Content
"Old","1","3","24","Na ɔpam onipa no, na ɔde Kerubim ne gyaframa afoa a edi ahim besii Eden turo no anim apuei fam sɛ wɔnwɛn ɔkwan a ɛkɔ nkwa dua no ho no."
"Old","1","4","1","Na Adam ne ne yere Hawa hyiae, na onyinsɛnee, na ɔwoo Kain, na ɔkae se: AWURADE adaworoma, manya ɔbarima."
"Old","1","4","2","Na ɔwoo ne nua Habel kaa ne ho. Na Habel yɛɛ oguanhwɛfo, na Kain de, ɔyɛɛ okuafo."
"Old","1","4","3","Na ɛbae sɛ nna bi akyi no, Kain de afum nneɛma bɛyɛɛ AWURADE ayɛ."
"Old","1","4","4","Na Habel nso de ne nguan mu mmakan ne wɔn a wɔadɔ no bi bɛmae. Na AWURADE ani sɔɔ Habel ne n'ayɛyɛde no,"
"Old","1","4","5","nanso Kain ne n'ayɛyɛde de, n'ani ansɔ. Na Kain bo fuwii pii, na omunae."
"Old","1","4","6","Na AWURADE bisaa Kain sɛ ɛdɛn nti na wo bo afuw, na ɛdɛn nti na woamuna yi?"
"Old","1","4","7","Sɛ woyɛ papa a, anka w'anim rentew anaa? Na sɛ woanyɛ papa nti, bɔne butuw ɔpon ano, na w'akyi kwan na ɛrehwehwɛ, nanso di no so."
"Old","1","4","8","Na Kain ka kyerɛɛ ne nua Habel sɛ ɔmma wɔnkɔ afum, na ɛbae sɛ wɔwɔ afum no, Kain sɔre hyɛɛ ne nua Habel, na okum no."
"Old","1","4","9","Na AWURADE bisaa Kain sɛ: Ɛhe na wo nua Habel wɔ? Na Kain buae sɛ: Minnim, me nua so hwɛfo ne me anaa?"
"Old","1","4","10","Na AWURADE se: Ɛdɛn na woayɛ yi? Wo nua mogya nne teɛm frɛ me fi asase so."
"Old","1","4","11","Na afei wɔadome wo afi asase a abue n'ano agye wo nua mogya afi wo nsam no so."
"Old","1","4","12","Sɛ wodɔw asase a, ɛrenkɔ so mma wo ne nnɔbae bio, wobɛbɔ asesa na waye ɔkobɔfo wɔ asase so."
"Old","1","4","13","Na Kain ka kyerɛɛ AWURADE sɛ: Me bɔne so ade so kyɛn sɛ metumi masoa."
"Old","1","4","14","Hwɛ, woapam me nnɛ afi asase so, na mehintaw mafi w'anim, na mayɛ ɔsesafo ne ɔkobɔfo wɔ asase so, na obiara a obehu me no, obekum me."
"Old","1","4","15","Na AWURADE ka kyerɛɛ no sɛ: Ɛno nti obiara a obekum Kain no, wobedi ne were ahorow asɔn. Na AWURADE yɛɛ sɛnkyerɛnne bi maa Kain, na obiara a obehu no no ankum no."
"Old","1","4","16","Na Kain fii AWURADE anim kɔe, na ɔkɔtenaa Nod asase so wɔ Eden apuei."
"Old","1","4","17","Na Kain ne ne yere Hawa dae, na onyinsɛnee, na ɔwoo Enok. Na ɔkyekyeree kurow bi, na ɔde ne ba Enok din too kurow no."
"Old","1","4","18","Na wɔwoo Irad maa Enok, na Irad woo Mehuyael, na Mehuyael woo Metusael, na Metusael woo Lamek."
"Old","1","4","19","Na Lamek faa mmea baanu waree, obiako din de Ada, na nea ɔka ho no din de Sila."
"Old","1","4","20","Na Ada woo Yabal, ɔno na ɔyɛ ntamadan mu ne mmoa ho tenafo agya."
"Old","1","4","21","Na ne nua din de Yubal, ɔno na ɔyɛ asankubɔfo ne mmɛnhyɛnfo nyinaa agya."
"Old","1","4","22","Na Sila nso woo Tubal-kain a ɔyɛ kɔbere mfrafrae ne dade ade nyinaa atomfo agya. Na Tubal-kain ne nuabea ne Naama."
"Old","1","4","23","Na Lamek ka kyerɛɛ ne yerenom sɛ: Ada ne Sila, muntie me nne; Lamek yerenom, monyɛ aso mma m'asɛm: Mikum aberante bi sɛ opiraa me, na mikum aberante sɛ ɔboroo me."
"Old","1","4","24","Na sɛ wodi Kain so were mpɛn ason a, Lamek de bɛyɛ aduɔsɔn asɔn."
"Old","1","4","25","Na Adam ne ne yere dae bio, na ɔwoo babarima, na ɔtoo no din Set a ase ne: Nsiananmu, sɛ Onyankopɔn de ɔba foforo asi me Habel a Kain kum no no anan mu."
"Old","1","4","26","Na Set nso, wɔwoo ba maa no, na ɔtoo no din Enos. Ɛbere no mu na wofii ase bɔɔ AWURADE din sɔree no."
"Old","1","5","1","Adam awo ntoatoaso nhoma ni: Da a Onyankopɔn bɔɔ onipa no, ne suban so na ɔyɛɛ no;"
"Old","1","5","2","ɔbarima ne ɔbea na ɔbɔɔ wɔn, na ohyiraa wɔn, na ɔtoo wɔn din onipa."
